2010-01-14,DL,MSY
2010-01-14,DL,SLC
2010-01-14,DL,IAD
2010-01-14,DL,SLC
2010-01-14,DL,LAS
2010-01-14,DL,CVG
2010-01-14,DL,OGG
2010-01-14,DL,LAX
2010-01-14,DL,ROC
2010-01-14,DL,ATL
2010-01-14,DL,MSY
2010-01-14,DL,CVG
2010-01-14,DL,BUF
2010-01-14,DL,ATL
2010-01-14,DL,SFO
2010-01-14,DL,LGA
2010-01-14,DL,SNA
2010-01-14,DL,SLC
2010-01-14,DL,LGA
2010-01-14,DL,SLC
2010-01-14,DL,SNA
2010-01-14,DL,SLC
2010-01-14,DL,SNA
2010-01-14,DL,SLC
2010-01-14,DL,RSW
2010-01-14,DL,ATL
2010-01-14,DL,PHX
2010-01-14,DL,SLC
2010-01-14,DL,ORF
2010-01-14,DL,ATL
2010-01-14,DL,PNS
2010-01-14,DL,ATL
2010-01-14,DL,STL
2010-01-14,DL,SLC
2010-01-14,DL,PHX
2010-01-14,DL,SLC
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,OAK
2010-01-14,DL,SLC
2010-01-14,DL,CVG
2010-01-14,DL,PBI
2010-01-14,DL,ATL
2010-01-14,DL,PDX
2010-01-14,DL,CVG
2010-01-14,DL,DEN
2010-01-14,DL,CVG
2010-01-14,DL,MCO
2010-01-14,DL,FLL
2010-01-14,DL,PIT
2010-01-14,DL,ORF
2010-01-14,DL,ATL
2010-01-14,DL,MCO
2010-01-14,DL,CVG
2010-01-14,DL,MSY
2010-01-14,DL,ATL
2010-01-14,DL,SEA
2010-01-14,DL,BWI
2010-01-14,DL,SLC
2010-01-14,DL,MCO
2010-01-14,DL,ORD
2010-01-14,DL,SEA
2010-01-14,DL,SLC
2010-01-14,DL,ATL
2010-01-14,DL,SEA
2010-01-14,DL,BOS
2010-01-14,DL,SLC
2010-01-14,DL,JAX
2010-01-14,DL,RSW
2010-01-14,DL,ATL
2010-01-14,DL,JFK
2010-01-14,DL,MSY
2010-01-14,DL,ATL
2010-01-14,DL,BDL
2010-01-14,DL,ATL
2010-01-14,DL,BUF
2010-01-14,DL,ATL
2010-01-14,DL,SAT
2010-01-14,DL,SLC
2010-01-14,DL,ATL
2010-01-14,DL,RIC
2010-01-14,DL,ATL
2010-01-14,DL,PNS
2010-01-14,DL,ATL
2010-01-14,DL,STL
2010-01-14,DL,SAT
2010-01-14,DL,ATL
2010-01-14,DL,CVG
2010-01-14,DL,ATL
2010-01-14,DL,SRQ
2010-01-14,DL,ATL
2010-01-14,DL,CVG
2010-01-14,DL,SLC
2010-01-14,DL,TUS
2010-01-14,DL,ATL
2010-01-14,DL,JFK
2010-01-14,DL,ATL
2010-01-14,DL,JAX
2010-01-14,DL,ATL
2010-01-14,DL,RDU
2010-01-14,DL,ATL
2010-01-14,DL,MCO
2010-01-14,DL,ATL
2010-01-14,DL,MCO
2010-01-14,DL,ATL
2010-01-14,DL,MCO
2010-01-14,DL,ATL
2010-01-14,DL,MCO
2010-01-14,DL,ATL
2010-01-14,DL,SFO
2010-01-14,DL,ATL
2010-01-14,DL,MCO
2010-01-14,DL,ATL
2010-01-14,DL,PBI
2010-01-14,DL,ATL
2010-01-14,DL,IAD
2010-01-14,DL,ATL
2010-01-14,DL,MCO
2010-01-14,DL,ATL
2010-01-14,DL,MCO
2010-01-14,DL,ATL
2010-01-14,DL,MCO
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,LGA
2010-01-14,DL,BOS
2010-01-14,DL,LGA
2010-01-14,DL,BOS
2010-01-14,DL,LGA
2010-01-14,DL,BOS
2010-01-14,DL,LGA
2010-01-14,DL,BOS
2010-01-14,DL,LGA
2010-01-14,DL,BOS
2010-01-14,DL,LGA
2010-01-14,DL,BOS
2010-01-14,DL,LGA
2010-01-14,DL,BOS
2010-01-14,DL,LGA
2010-01-14,DL,BOS
2010-01-14,DL,LGA
2010-01-14,DL,BOS
2010-01-14,DL,LGA
2010-01-14,DL,BOS
2010-01-14,DL,LGA
2010-01-14,DL,BOS
2010-01-14,DL,LGA
2010-01-14,DL,BOS
2010-01-14,DL,LGA
2010-01-14,DL,BOS
2010-01-14,DL,RDU
2010-01-14,DL,STL
2010-01-14,DL,ATL
2010-01-14,DL,LAX
2010-01-14,DL,MCO
2010-01-14,DL,LAX
2010-01-14,DL,MIA
2010-01-14,DL,MCO
2010-01-14,DL,ORD
2010-01-14,DL,ATL
2010-01-14,DL,LGA
2010-01-14,DL,MCO
2010-01-14,DL,ATL
2010-01-14,DL,TPA
2010-01-14,DL,LGA
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,RSW
2010-01-14,DL,JAX
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,STL
2010-01-14,DL,LAX
2010-01-14,DL,ATL
2010-01-14,DL,LGA
2010-01-14,DL,CVG
2010-01-14,DL,LGA
2010-01-14,DL,PBI
2010-01-14,DL,CVG
2010-01-14,DL,LAX
2010-01-14,DL,LGA
2010-01-14,DL,MCO
2010-01-14,DL,ORD
2010-01-14,DL,ATL
2010-01-14,DL,SLC
2010-01-14,DL,LGA
2010-01-14,DL,ATL
2010-01-14,DL,JAX
2010-01-14,DL,SNA
2010-01-14,DL,IND
2010-01-14,DL,MEM
2010-01-14,DL,ATL
2010-01-14,DL,RIC
2010-01-14,DL,ATL
2010-01-14,DL,MSY
2010-01-14,DL,ATL
2010-01-14,DL,BDL
2010-01-14,DL,ATL
2010-01-14,DL,DTW
2010-01-14,DL,PBI
2010-01-14,DL,BDL
2010-01-14,DL,ATL
2010-01-14,DL,CHS
2010-01-14,DL,ATL
2010-01-14,DL,IAH
2010-01-14,DL,ATL
2010-01-14,DL,MSY
2010-01-14,DL,ATL
2010-01-14,DL,PBI
2010-01-14,DL,ATL
2010-01-14,DL,CVG
2010-01-14,DL,LAX
2010-01-14,DL,IAD
2010-01-14,DL,SLC
2010-01-14,DL,CVG
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,JAX
2010-01-14,DL,ATL
2010-01-14,DL,ORF
2010-01-14,DL,ATL
2010-01-14,DL,DEN
2010-01-14,DL,CMH
2010-01-14,DL,ATL
2010-01-14,DL,RIC
2010-01-14,DL,SNA
2010-01-14,DL,BDL
2010-01-14,DL,TPA
2010-01-14,DL,JAX
2010-01-14,DL,ATL
2010-01-14,DL,IND
2010-01-14,DL,MSP
2010-01-14,DL,ATL
2010-01-14,DL,JAX
2010-01-14,DL,ATL
2010-01-14,DL,CLT
2010-01-14,DL,ATL
2010-01-14,DL,SAT
2010-01-14,DL,ATL
2010-01-14,DL,IND
2010-01-14,DL,PDX
2010-01-14,DL,MCI
2010-01-14,DL,STL
2010-01-14,DL,ATL
2010-01-14,DL,CVG
2010-01-14,DL,BDL
2010-01-14,DL,RSW
2010-01-14,DL,ATL
2010-01-14,DL,SLC
2010-01-14,DL,ATL
2010-01-14,DL,DEN
2010-01-14,DL,RDU
2010-01-14,DL,ATL
2010-01-14,DL,JAX
2010-01-14,DL,ATL
2010-01-14,DL,MSP
2010-01-14,DL,SMF
2010-01-14,DL,ATL
2010-01-14,DL,MSP
2010-01-14,DL,SNA
2010-01-14,DL,ATL
2010-01-14,DL,TUS
2010-01-14,DL,ATL
2010-01-14,DL,PNS
2010-01-14,DL,ATL
2010-01-14,DL,CVG
2010-01-14,DL,RDU
2010-01-14,DL,LAX
2010-01-14,DL,ATL
2010-01-14,DL,RDU
2010-01-14,DL,ATL
2010-01-14,DL,IND
2010-01-14,DL,DAY
2010-01-14,DL,JFK
2010-01-14,DL,ATL
2010-01-14,DL,MSP
2010-01-14,DL,ATL
2010-01-14,DL,MSP
2010-01-14,DL,RDU
2010-01-14,DL,ATL
2010-01-14,DL,LAX
2010-01-14,DL,GEG
2010-01-14,DL,SLC
2010-01-14,DL,CVG
2010-01-14,DL,MSP
2010-01-14,DL,MCI
2010-01-14,DL,ATL
2010-01-14,DL,RDU
2010-01-14,DL,ATL
2010-01-14,DL,SRQ
2010-01-14,DL,ATL
2010-01-14,DL,MSY
2010-01-14,DL,ATL
2010-01-14,DL,ABQ
2010-01-14,DL,ATL
2010-01-14,DL,IAD
2010-01-14,DL,PBI
2010-01-14,DL,JAN
2010-01-14,DL,ATL
2010-01-14,DL,SAT
2010-01-14,DL,ATL
2010-01-14,DL,RDU
2010-01-14,DL,SAN
2010-01-14,DL,SLC
2010-01-14,DL,PBI
2010-01-14,DL,ORF
2010-01-14,DL,SRQ
2010-01-14,DL,ATL
2010-01-14,DL,CHS
2010-01-14,DL,SMF
2010-01-14,DL,SDF
2010-01-14,DL,ATL
2010-01-14,DL,MSP
2010-01-14,DL,ATL
2010-01-14,DL,MCI
2010-01-14,DL,ATL
2010-01-14,DL,SAV
2010-01-14,DL,ATL
2010-01-14,DL,MCO
2010-01-14,DL,MCI
2010-01-14,DL,FLL
2010-01-14,DL,TPA
2010-01-14,DL,ATL
2010-01-14,DL,SNA
2010-01-14,DL,ATL
2010-01-14,DL,ORF
2010-01-14,DL,ATL
2010-01-14,DL,SLC
2010-01-14,DL,AUS
2010-01-14,DL,BNA
2010-01-14,DL,MKE
2010-01-14,DL,ATL
2010-01-14,DL,BDL
2010-01-14,DL,SJC
2010-01-14,DL,ATL
2010-01-14,DL,COS
2010-01-14,DL,ATL
2010-01-14,DL,RSW
2010-01-14,DL,SAV
2010-01-14,DL,ATL
2010-01-14,DL,ABQ
2010-01-14,DL,ATL
2010-01-14,DL,SNA
2010-01-14,DL,ATL
2010-01-14,DL,CMH
2010-01-14,DL,ATL
2010-01-14,DL,HNL
2010-01-14,DL,SLC
2010-01-14,DL,MSY
2010-01-14,DL,ATL
2010-01-14,DL,DTW
2010-01-14,DL,CLT
2010-01-14,DL,BOS
2010-01-14,DL,SLC
2010-01-14,DL,DTW
2010-01-14,DL,CVG
2010-01-14,DL,SLC
2010-01-14,DL,ATL
2010-01-14,DL,CVG
2010-01-14,DL,ONT
2010-01-14,DL,CVG
2010-01-14,DL,CLT
2010-01-14,DL,RIC
2010-01-14,DL,ATL
2010-01-14,DL,PHL
2010-01-14,DL,SLC
2010-01-14,DL,ATL
2010-01-14,DL,CVG
2010-01-14,DL,LAS
2010-01-14,DL,ATL
2010-01-14,DL,CHS
2010-01-14,DL,ATL
2010-01-14,DL,MSP
2010-01-14,DL,SRQ
2010-01-14,DL,JFK
2010-01-14,DL,ATL
2010-01-14,DL,RIC
2010-01-14,DL,ATL
2010-01-14,DL,BOS
2010-01-14,DL,ATL
2010-01-14,DL,JFK
2010-01-14,DL,CLT
2010-01-14,DL,SLC
2010-01-14,DL,LAX
2010-01-14,DL,LIH
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,LAS
2010-01-14,DL,SLC
2010-01-14,DL,BHM
2010-01-14,DL,ATL
2010-01-14,DL,RSW
2010-01-14,DL,ATL
2010-01-14,DL,SLC
2010-01-14,DL,HNL
2010-01-14,DL,IND
2010-01-14,DL,ATL
2010-01-14,DL,CVG
2010-01-14,DL,SLC
2010-01-14,DL,MEM
2010-01-14,DL,ATL
2010-01-14,DL,TPA
2010-01-14,DL,ATL
2010-01-14,DL,MSP
2010-01-14,DL,SRQ
2010-01-14,DL,ATL
2010-01-14,DL,MDW
2010-01-14,DL,ATL
2010-01-14,DL,SLC
2010-01-14,DL,MDW
2010-01-14,DL,FLL
2010-01-14,DL,LAX
2010-01-14,DL,ATL
2010-01-14,DL,LGA
2010-01-14,DL,ATL
2010-01-14,DL,LGA
2010-01-14,DL,ATL
2010-01-14,DL,LGA
2010-01-14,DL,ATL
2010-01-14,DL,LGA
2010-01-14,DL,ATL
2010-01-14,DL,LGA
2010-01-14,DL,ELP
2010-01-14,DL,ATL
2010-01-14,DL,LGA
2010-01-14,DL,ATL
2010-01-14,DL,LGA
2010-01-14,DL,ATL
2010-01-14,DL,LGA
2010-01-14,DL,ATL
2010-01-14,DL,LGA
2010-01-14,DL,ATL
2010-01-14,DL,EGE
2010-01-14,DL,ATL
2010-01-14,DL,LGA
2010-01-14,DL,PHX
2010-01-14,DL,ATL
2010-01-14,DL,LGA
2010-01-14,DL,FLL
2010-01-14,DL,JFK
2010-01-14,DL,FLL
2010-01-14,DL,DTW
2010-01-14,DL,JFK
2010-01-14,DL,CLT
2010-01-14,DL,FLL
2010-01-14,DL,LGA
2010-01-14,DL,MCO
2010-01-14,DL,JFK
2010-01-14,DL,ATL
2010-01-14,DL,MCO
2010-01-14,DL,JFK
2010-01-14,DL,MCO
2010-01-14,DL,LGA
2010-01-14,DL,MCO
2010-01-14,DL,JFK
2010-01-14,DL,MIA
2010-01-14,DL,ATL
2010-01-14,DL,JFK
2010-01-14,DL,ATL
2010-01-14,DL,JFK
2010-01-14,DL,MIA
2010-01-14,DL,LGA
2010-01-14,DL,AUS
2010-01-14,DL,ATL
2010-01-14,DL,JFK
2010-01-14,DL,HDN
2010-01-14,DL,ATL
2010-01-14,DL,MIA
2010-01-14,DL,SLC
2010-01-14,DL,ATL
2010-01-14,DL,IAD
2010-01-14,DL,ATL
2010-01-14,DL,SAT
2010-01-14,DL,SRQ
2010-01-14,DL,ATL
2010-01-14,DL,BOS
2010-01-14,DL,SFO
2010-01-14,DL,TPA
2010-01-14,DL,SAV
2010-01-14,DL,ATL
2010-01-14,DL,BOS
2010-01-14,DL,ATL
2010-01-14,DL,BOS
2010-01-14,DL,ATL
2010-01-14,DL,AUS
2010-01-14,DL,ATL
2010-01-14,DL,BOS
2010-01-14,DL,ATL
2010-01-14,DL,BOS
2010-01-14,DL,ATL
2010-01-14,DL,BOS
2010-01-14,DL,AUS
2010-01-14,DL,ATL
2010-01-14,DL,BOS
2010-01-14,DL,ATL
2010-01-14,DL,BOS
2010-01-14,DL,ATL
2010-01-14,DL,JAX
2010-01-14,DL,ATL
2010-01-14,DL,BOS
2010-01-14,DL,ATL
2010-01-14,DL,MSY
2010-01-14,DL,ATL
2010-01-14,DL,BOS
2010-01-14,DL,ATL
2010-01-14,DL,BWI
2010-01-14,DL,ATL
2010-01-14,DL,SAV
2010-01-14,DL,ATL
2010-01-14,DL,ORF
2010-01-14,DL,ATL
2010-01-14,DL,MLB
2010-01-14,DL,ATL
2010-01-14,DL,BWI
2010-01-14,DL,ATL
2010-01-14,DL,BWI
2010-01-14,DL,BNA
2010-01-14,DL,ATL
2010-01-14,DL,BWI
2010-01-14,DL,ATL
2010-01-14,DL,BWI
2010-01-14,DL,ATL
2010-01-14,DL,BWI
2010-01-14,DL,ATL
2010-01-14,DL,PDX
2010-01-14,DL,ATL
2010-01-14,DL,BWI
2010-01-14,DL,ATL
2010-01-14,DL,BWI
2010-01-14,DL,DEN
2010-01-14,DL,ATL
2010-01-14,DL,DEN
2010-01-14,DL,ATL
2010-01-14,DL,DEN
2010-01-14,DL,RIC
2010-01-14,DL,ATL
2010-01-14,DL,DEN
2010-01-14,DL,ATL
2010-01-14,DL,DEN
2010-01-14,DL,ATL
2010-01-14,DL,DEN
2010-01-14,DL,PBI
2010-01-14,DL,DFW
2010-01-14,DL,ATL
2010-01-14,DL,DFW
2010-01-14,DL,ATL
2010-01-14,DL,PHF
2010-01-14,DL,ATL
2010-01-14,DL,ROC
2010-01-14,DL,ATL
2010-01-14,DL,DFW
2010-01-14,DL,ATL
2010-01-14,DL,DFW
2010-01-14,DL,ATL
2010-01-14,DL,DFW
2010-01-14,DL,ATL
2010-01-14,DL,BUF
2010-01-14,DL,ATL
2010-01-14,DL,DFW
2010-01-14,DL,ATL
2010-01-14,DL,DFW
2010-01-14,DL,ATL
2010-01-14,DL,JFK
2010-01-14,DL,SAV
2010-01-14,DL,ATL
2010-01-14,DL,PIT
2010-01-14,DL,ATL
2010-01-14,DL,DEN
2010-01-14,DL,MCO
2010-01-14,DL,PNS
2010-01-14,DL,ATL
2010-01-14,DL,ORD
2010-01-14,DL,ATL
2010-01-14,DL,SAV
2010-01-14,DL,ATL
2010-01-14,DL,BOS
2010-01-14,DL,MCO
2010-01-14,DL,ATL
2010-01-14,DL,ORD
2010-01-14,DL,ATL
2010-01-14,DL,SAN
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,DAB
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,BHM
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,IAH
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,DCA
2010-01-14,DL,ATL
2010-01-14,DL,MIA
2010-01-14,DL,ATL
2010-01-14,DL,MIA
2010-01-14,DL,MKE
2010-01-14,DL,ATL
2010-01-14,DL,MIA
2010-01-14,DL,DAY
2010-01-14,DL,ATL
2010-01-14,DL,MIA
2010-01-14,DL,ATL
2010-01-14,DL,EWR
2010-01-14,DL,TPA
2010-01-14,DL,ATL
2010-01-14,DL,MIA
2010-01-14,DL,PDX
2010-01-14,DL,ATL
2010-01-14,DL,MIA
2010-01-14,DL,MDW
2010-01-14,DL,MIA
2010-01-14,DL,JAX
2010-01-14,DL,ATL
2010-01-14,DL,MIA
2010-01-14,DL,ATL
2010-01-14,DL,PNS
2010-01-14,DL,ATL
2010-01-14,DL,EWR
2010-01-14,DL,ATL
2010-01-14,DL,CHS
2010-01-14,DL,ATL
2010-01-14,DL,EWR
2010-01-14,DL,ATL
2010-01-14,DL,EWR
2010-01-14,DL,ATL
2010-01-14,DL,EWR
2010-01-14,DL,ATL
2010-01-14,DL,EWR
2010-01-14,DL,ATL
2010-01-14,DL,EWR
2010-01-14,DL,ATL
2010-01-14,DL,MSP
2010-01-14,DL,ATL
2010-01-14,DL,CVG
2010-01-14,DL,SAT
2010-01-14,DL,ATL
2010-01-14,DL,EWR
2010-01-14,DL,ATL
2010-01-14,DL,EWR
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,SLC
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,FLL
2010-01-14,DL,ATL
2010-01-14,DL,SLC
2010-01-14,DL,ATL
2010-01-14,DL,TPA
2010-01-14,DL,ATL
2010-01-14,DL,TPA
2010-01-14,DL,ATL
2010-01-14,DL,TPA
2010-01-14,DL,RIC
2010-01-14,DL,ATL
2010-01-14,DL,TPA
2010-01-14,DL,DFW
2010-01-14,DL,ATL
2010-01-14,DL,TPA
2010-01-14,DL,ATL
2010-01-14,DL,TPA
2010-01-14,DL,ATL
2010-01-14,DL,TPA
2010-01-14,DL,ATL
2010-01-14,DL,TPA
2010-01-14,DL,ATL
2010-01-14,DL,TPA
2010-01-14,DL,BDL
2010-01-14,DL,ATL
2010-01-14,DL,TPA
2010-01-14,DL,ATL
2010-01-14,DL,MDW
2010-01-14,DL,MCO
2010-01-14,DL,ATL
2010-01-14,DL,JFK
2010-01-14,DL,ATL
2010-01-14,DL,LAX
2010-01-14,DL,JFK
2010-01-14,DL,ATL
2010-01-14,DL,DTW
2010-01-14,DL,LAX
2010-01-14,DL,ATL
2010-01-14,DL,SLC
2010-01-14,DL,LAX
2010-01-14,DL,ATL
2010-01-14,DL,LAX
2010-01-14,DL,BOS
2010-01-14,DL,LAX
2010-01-14,DL,ATL
2010-01-15,DL,IAH
2010-01-15,DL,ATL
2010-01-15,DL,TPA
2010-01-15,DL,LAX
2010-01-15,DL,ATL
2010-01-15,DL,LAS
2010-01-15,DL,ATL
2010-01-15,DL,MCO
2010-01-15,DL,SEA
2010-01-15,DL,ATL
2010-01-15,DL,JFK
2010-01-15,DL,MCO
2010-01-15,DL,SEA
2010-01-15,DL,ATL
2010-01-15,DL,IAH
2010-01-15,DL,JFK
2010-01-15,DL,LAX
2010-01-15,DL,LAS
2010-01-15,DL,ATL
2010-01-15,DL,DFW
2010-01-15,DL,ATL
2010-01-15,DL,SFO
2010-01-15,DL,ATL
2010-01-15,DL,SFO
2010-01-15,DL,JFK
2010-01-15,DL,MIA
2010-01-15,DL,ATL
2010-01-15,DL,LAX
2010-01-15,DL,JFK
2010-01-15,DL,DEN
2010-01-15,DL,LAX
2010-01-15,DL,MIA
2010-01-15,DL,JFK
2010-01-15,DL,SLC
2010-01-15,DL,JFK
2010-01-15,DL,FLL
2010-01-15,DL,LAX
2010-01-15,DL,ATL
2010-01-15,DL,DTW
2010-01-15,DL,MCO
2010-01-15,DL,ATL
2010-01-15,DL,LAX
2010-01-15,DL,ATL
2010-01-15,DL,SFO
2010-01-15,DL,ATL
2010-01-15,DL,SLC
2010-01-15,DL,ATL
2010-01-15,DL,SAN
2010-01-15,DL,JFK
2010-01-15,DL,EWR
2010-01-15,DL,BOS
2010-01-15,DL,ATL
2010-01-15,DL,SLC
2010-01-15,DL,LAX
2010-01-15,DL,SLC
2010-01-15,DL,JFK
2010-01-15,DL,LAX
2010-01-15,DL,ATL
2010-01-15,DL,JFK
2010-01-15,DL,LAS
2010-01-15,DL,ATL
2010-01-15,DL,SFO
2010-10-11,DL,SLC
2010-10-11,DL,PIT
2010-10-11,DL,ATL
2010-10-11,DL,MCI
2010-10-11,DL,LAS
2010-10-11,DL,DTW
2010-10-11,DL,MCO
2010-10-11,DL,LGA
2010-10-11,DL,PBI
2010-10-11,DL,JFK
2010-10-11,DL,ATL
2010-10-11,DL,DTW
2010-10-11,DL,ATL
2010-10-11,DL,BWI
2010-10-11,DL,FLL
2010-10-11,DL,ATL
2010-10-11,DL,MCO
2010-10-11,DL,ATL
2010-10-11,DL,MSP
2010-10-11,DL,LGA
2010-10-11,DL,MKE
2010-10-11,DL,MSP
2010-10-11,DL,SFO
2010-10-11,DL,DTW
2010-10-11,DL,MSP
2010-10-11,DL,ATL
2010-10-11,DL,DCA
2010-10-11,DL,SFO
2010-10-11,DL,ATL
2010-10-11,DL,EWR
2010-10-11,DL,LAS
2010-10-11,DL,CVG
2010-10-11,DL,PDX
2010-10-11,DL,ATL
2010-10-11,DL,SRQ
2010-10-11,DL,ATL
2010-10-11,DL,PDX
2010-10-11,DL,RDU
2010-10-11,DL,ATL
2010-10-11,DL,LGA
2010-10-11,DL,LAX
2010-10-11,DL,RDU
2010-10-11,DL,ATL
2010-10-11,DL,CLT
2010-10-11,DL,MIA
2010-10-11,DL,PHL
2010-10-11,DL,LAX
2010-10-11,DL,JFK
2010-10-11,DL,HNL
2010-10-11,DL,LAX
2010-10-11,DL,JAX
2010-10-11,DL,FLL
2010-10-11,DL,ATL
2010-10-11,DL,SEA
2010-10-11,DL,ATL
2010-10-11,DL,LGA
2010-10-11,DL,ATL
2010-10-11,DL,MSY
2010-10-11,DL,IAD
2010-10-11,DL,SLC
2010-10-11,DL,SNA
2010-10-11,DL,ORD
2010-10-11,DL,SAN
2010-10-11,DL,SDF
2010-10-11,DL,JAX
2010-10-11,DL,MCI
2010-10-11,DL,ATL
2010-10-11,DL,MIA
2010-10-11,DL,ATL
2010-10-11,DL,BNA
2010-10-11,DL,FLL
2010-10-11,DL,ATL
2010-10-11,DL,OKC
2010-10-11,DL,ATL
2010-10-11,DL,MEM
2010-10-11,DL,DTW
2010-10-11,DL,MSP
2010-10-11,DL,SLC
2010-10-11,DL,ATL
2010-10-11,DL,PHX
2010-10-11,DL,DTW
2010-10-11,DL,ATL
2010-10-11,DL,PBI
2010-10-11,DL,PDX
2010-10-11,DL,CVG
2010-10-11,DL,ATL
2010-10-11,DL,BUF
2010-10-11,DL,MCO
2010-10-11,DL,DTW
2010-10-11,DL,LAX
2010-10-11,DL,LGA
2010-10-11,DL,SFO
2010-10-11,DL,MSP
2010-10-11,DL,MCI
2010-10-11,DL,MSP
2010-10-11,DL,DFW
2010-10-11,DL,ATL
2010-10-11,DL,MEM
2010-10-11,DL,CVG
2010-10-11,DL,LAS
2010-10-11,DL,DTW
2010-10-11,DL,LGA
2010-10-11,DL,MSP
2010-10-11,DL,MIA
2010-10-11,DL,MSP
2010-10-11,DL,PDX
2010-10-11,DL,BWI
2010-10-11,DL,SAT
